date,price,bedrooms,bathrooms,square_feet,floors,waterfront,view,condition,yr_built,yr_renovated,street,city,statezip,country
11-06-2022,700000,5,2.75,2500,1,0,0,5,1948,1985,10050 11th Ave NW,Seattle,WA 98177,USA
11-06-2022,785000,5,3.5,4500,2,0,0,3,2004,2003,13528 SE 333rd Pl,Auburn,WA 98092,USA
11-06-2022,350000,5,3.25,1460,2,0,0,3,2006,0,6003 Lanham Pl SW,Seattle,WA 98126,USA
11-06-2022,148000,1,1,620,1,0,0,3,1939,1969,9854 25th Ave SW,Seattle,WA 98106,USA
11-06-2022,530000,5,1.75,1550,1,0,0,3,1927,2011,209 NW 73rd St,Seattle,WA 98117,USA
11-06-2022,349000,5,2.5,1430,3,0,0,3,2002,0,720 N 95th St,Seattle,WA 98103,USA
11-06-2022,240000,5,1.5,1360,1.5,0,0,5,1984,0,43712 SE 150th St,North Bend,WA 98045,USA
11-06-2022,330000,5,2.5,2210,2,0,0,3,1989,0,32739 47th Ave SW,Federal Way,WA 98023,USA
11-06-2022,735000,8,1.75,2460,1.5,0,0,5,1909,1988,6815 26th Ave NE,Seattle,WA 98115,USA
11-06-2022,545000,5,2.5,2180,1,0,0,4,1979,0,1801 193rd Ave SE,Sammamish,WA 98075,USA
11-06-2022,214950,5,1.75,1570,1,0,0,4,1977,0,26712 186th Ave SE,Covington,WA 98042,USA
11-06-2022,657500,8,2.75,4140,2,0,0,3,2002,0,32927 143rd Ct SE,Auburn,WA 98092,USA
11-06-2022,476000,5,1,1140,1.5,0,0,4,1908,0,4415 29th Ave W,Seattle,WA 98199,USA
11-06-2022,2888000,5,6.25,8670,2,0,4,3,1965,2003,1291 NW Elford Dr,Seattle,WA 98177,USA
11-06-2022,110000,2,1,800,1,0,0,3,1927,2011,12231 14th Ave S,Seattle,WA 98168,USA
11-06-2022,292000,8,2.75,2414,2,0,0,3,2006,0,315 F St SE,Auburn,WA 98002,USA
11-06-2022,317000,5,1,1160,1,0,0,3,1952,2008,13319 1st Ave NE,Seattle,WA 98125,USA
11-06-2022,455000,8,2.5,3170,2,0,2,3,2001,0,1118 U St NW,Auburn,WA 98001,USA
11-06-2022,1365000,5,3.5,4210,2,0,3,3,1995,0,5564 169th Pl SE,Bellevue,WA 98006,USA
11-06-2022,460000,5,2,2060,1,0,0,3,1929,0,3720 35th Ave SW,Seattle,WA 98126,USA
11-06-2022,405000,5,2,1640,1,0,0,3,1948,1994,12711 37th Ave NE,Seattle,WA 98125,USA
11-06-2022,333000,2,1,720,1,0,0,3,1942,1999,9716 4th Ave NW,Seattle,WA 98117,USA
11-06-2022,427000,8,1,1860,1.5,0,0,1,1901,0,2411-2499 E Roy St,Seattle,WA 98112,USA
11-06-2022,742000,8,2.5,2810,2,0,0,3,1997,0,1755 268th Pl SE,Sammamish,WA 98075,USA
11-06-2022,465000,8,2.5,2090,1,0,0,5,1965,0,16135 Densmore Ave N,Shoreline,WA 98133,USA
11-06-2022,809950,8,2.5,3280,2,0,0,3,2001,0,19199 NE 43rd Ct,Sammamish,WA 98074,USA
11-06-2022,619400,8,2,2090,1.5,0,0,5,1927,0,8044 14th Avenue Northeast,Seattle,WA 98115,USA
11-06-2022,762400,5,1.75,2430,1,0,1,3,1949,1970,4854 E Mercer Way,Mercer Island,WA 98040,USA
11-06-2022,535000,5,2.25,2520,2,0,0,4,1978,2000,20645 SE 123rd St,Issaquah,WA 98027,USA
11-06-2022,881000,5,3,2510,1.5,0,3,5,1925,0,540 33rd Ave S,Seattle,WA 98144,USA
11-06-2022,813000,8,2.75,3370,1,0,3,4,1948,0,1501 33rd Ave S,Seattle,WA 98144,USA
11-06-2022,234000,5,2,1640,1.5,0,0,5,1910,0,28 M St NE,Auburn,WA 98002,USA
11-06-2022,308900,5,2.5,2250,2,0,0,3,1994,0,5006 Highland Dr SE,Auburn,WA 98092,USA
11-06-2022,450000,8,2.5,2300,1,0,0,4,1955,2009,13406 423rd Ave SE,North Bend,WA 98045,USA
11-06-2022,547500,5,3.5,1650,3,0,0,3,2010,0,769 N 74th St,Seattle,WA 98103,USA
11-06-2022,399950,2,1,710,2,0,0,4,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA
11-06-2022,516000,8,3.5,2550,2,0,0,3,2007,0,8816 Venn Ave SE,Snoqualmie,WA 98065,USA
11-06-2022,250000,2,1.5,982,2,0,0,3,2006,0,10217 Aurora Ave N,Seattle,WA 98133,USA
11-06-2022,475000,5,2.25,1630,2,0,0,3,2005,0,2009 25th Ave NE,Issaquah,WA 98029,USA
11-06-2022,415000,8,2.5,2550,2,0,0,3,2009,0,564 Field Pl NE,Renton,WA 98059,USA
11-06-2022,545000,2,1.25,1240,2,0,0,3,2014,0,8050 14th Ave NW,Seattle,WA 98117,USA
11-06-2022,329950,5,2.5,2456,2,0,0,3,2012,1912,33800-33998 12th Pl SW,Federal Way,WA 98023,USA
12-06-2022,1325000,5,2.25,3200,1,0,0,3,1965,1993,2154-2398 94th Ave NE,Clyde Hill,WA 98004,USA
12-06-2022,784000,5,3.5,3950,1.5,0,0,3,1989,0,19851 NE Redmond Rd,Redmond,WA 98053,USA
12-06-2022,610750,8,2.25,2180,2,0,0,3,1984,0,21132 NE 42nd St,Sammamish,WA 98074,USA
12-06-2022,578000,8,2.5,3140,1,0,2,5,1966,0,540 Raymond Pl NW,Renton,WA 98057,USA
12-06-2022,1485000,8,3.75,4030,2,0,0,3,2006,0,619 9th Ave,Kirkland,WA 98033,USA
12-06-2022,501000,5,1.75,1970,1,0,3,5,1976,0,8600-8604 NW 5th St,Renton,WA 98057,USA
12-06-2022,465250,5,2,1940,1.5,0,0,3,1957,2000,20028 18th Ave NW,Shoreline,WA 98177,USA
12-06-2022,2250000,5,4.25,4860,1.5,0,1,5,1905,0,173 37th Ave E,Seattle,WA 98112,USA
12-06-2022,1095000,0,0,3064,3.5,0,2,3,1990,2009,814 E Howe St,Seattle,WA 98102,USA
12-06-2022,315000,2,1,970,1,0,0,4,1908,0,4726 S Orcas St,Seattle,WA 98118,USA
12-06-2022,900000,8,2.25,2460,1,0,0,4,1957,2001,539 145th Ave SE,Bellevue,WA 98007,USA
12-06-2022,789500,8,2.5,3010,2,0,0,3,2005,0,6466 195th Pl NE,Redmond,WA 98052,USA
12-06-2022,678500,5,2,2460,1,0,2,4,1952,0,9108 40th Ave SW,Seattle,WA 98136,USA
12-06-2022,342500,5,2,2080,1,0,0,3,2002,0,3322 261st Pl SE,Enumclaw,WA 98022,USA
12-06-2022,860000,8,3.25,3960,2,0,0,3,2005,0,19454 SE 27th Pl,Sammamish,WA 98075,USA
12-06-2022,306000,8,2.5,2490,2,0,0,3,2001,0,29742 129th Pl SE,Auburn,WA 98092,USA
12-06-2022,580000,5,2,2060,2,0,0,3,1903,2005,2107 NE 55th St,Seattle,WA 98105,USA
12-06-2022,405000,5,1,1330,1,0,0,3,1984,0,3009 229th Pl NE,Sammamish,WA 98074,USA
12-06-2022,510000,5,1.75,1600,1,0,0,4,1967,0,13304 69th Ave NE,Kirkland,WA 98034,USA
12-06-2022,173000,2,1,820,1,0,0,4,1965,0,10635 SE 196th St,Renton,WA 98055,USA
12-06-2022,210000,8,1.75,1200,1,0,0,3,1968,1997,32113 112th Pl SE,Auburn,WA 98092,USA
12-06-2022,445000,5,1,1050,1,0,0,4,1947,1988,8244 40th Ave NE,Seattle,WA 98115,USA
12-06-2022,585000,5,2.5,1910,2.5,0,0,3,2007,0,2637 22nd Ave W,Seattle,WA 98199,USA
12-06-2022,381000,5,1.75,1800,1,0,0,5,1950,0,1115 NE 168th St,Shoreline,WA 98155,USA
12-06-2022,890000,5,2.25,2060,1,0,0,4,1966,0,4810 109th Ave NE,Kirkland,WA 98033,USA
12-06-2022,235000,5,1.75,1840,1,0,0,4,1985,0,12034 SE 252 Pl,Kent,WA 98030,USA
12-06-2022,480000,5,2.5,1250,3,0,2,3,2005,0,513 N 46th St,Seattle,WA 98103,USA
12-06-2022,575000,2,1,1510,1.5,0,0,3,1935,1974,2002 28th Ave W,Seattle,WA 98199,USA
12-06-2022,350000,8,2.25,2300,1.5,0,0,4,1904,0,1517 17th Ave S,Seattle,WA 98144,USA
12-06-2022,259000,8,1.5,1490,2,0,0,3,1966,1963,25923 13th Ave S,Des Moines,WA 98198,USA
12-06-2022,599000,5,2.75,2820,1,0,0,3,1967,2011,306 NW 82nd St,Seattle,WA 98117,USA
12-06-2022,210000,8,1.5,1130,1,0,0,4,1970,0,33818 35th Ave SW,Federal Way,WA 98023,USA
12-06-2022,1184000,8,2.5,3200,1.5,0,1,5,1948,1985,7344 50th Ave NE,Seattle,WA 98115,USA
12-06-2022,545000,5,1,1510,1.5,0,0,3,1909,2004,5726 28th Ave NE,Seattle,WA 98105,USA
12-06-2022,299995,5,2.5,1970,2,0,0,3,1988,2000,4809 Mill Pond Loop,Auburn,WA 98092,USA
12-06-2022,440000,5,1,1210,1.5,0,0,4,1910,0,7006 46th Ave SW,Seattle,WA 98136,USA
12-06-2022,699000,8,2.5,3280,2,0,0,3,1996,0,7435 245th Way NE,Redmond,WA 98053,USA
12-06-2022,795000,5,2,2420,1,0,1,5,1979,0,7215 NE 119th Pl,Kirkland,WA 98034,USA
12-06-2022,445000,5,1.75,2460,1.5,0,0,5,1911,1984,6444 Carleton Ave S,Seattle,WA 98108,USA
12-06-2022,397990,5,1,1180,1,0,0,4,1948,0,11739 4th Ave NW,Seattle,WA 98177,USA
12-06-2022,706000,5,2.75,1900,1,0,0,5,1942,0,4324 NE 56th St,Seattle,WA 98105,USA
12-06-2022,363000,5,3.25,1651,2,0,0,3,2008,0,10734 Whitman Ave N,Seattle,WA 98133,USA
12-06-2022,850000,8,2.25,2130,2,0,0,4,1972,0,7490 85th Ave SE,Mercer Island,WA 98040,USA
12-06-2022,620000,2,1,1430,1.5,0,0,3,1929,0,2215 E Miller St,Seattle,WA 98112,USA
12-06-2022,1228000,8,2.5,5730,2,0,4,3,1991,0,20709 SE 4th St,Sammamish,WA 98074,USA
12-06-2022,333000,8,2.5,1910,1,0,0,4,1963,0,5811 NE 6th St,Renton,WA 98059,USA
12-06-2022,743000,5,1.75,2110,1,0,0,4,1961,2001,9201-9231 SE 70th Pl,Mercer Island,WA 98040,USA
12-06-2022,448000,2,1.5,1630,1,0,0,4,1940,2001,3441 NW 59th St,Seattle,WA 98107,USA
12-06-2022,485000,8,2.5,2470,2,0,0,3,1989,0,17435 SE 329th St,Auburn,WA 98092,USA
12-06-2022,489950,8,2.25,2640,1,0,0,4,1986,0,16915 SE 325th Pl,Auburn,WA 98092,USA
12-06-2022,498500,5,2.75,2990,2,0,0,3,1996,0,4304 NE 7th St,Renton,WA 98059,USA
12-06-2022,531000,5,2.5,2120,2,0,0,3,1988,2000,15102 91st Pl NE,Bothell,WA 98011,USA
12-06-2022,670000,5,2.5,2050,1,0,3,3,1956,2001,5625 SW Orleans St,Seattle,WA 98116,USA
12-06-2022,310000,5,3,1880,1,0,0,3,1997,0,6343 23rd Ave SW,Seattle,WA 98106,USA
12-06-2022,835000,5,3,2790,2,1,4,4,1977,0,27231 8th Ave S,Des Moines,WA 98198,USA
12-06-2022,1688000,8,2.5,3000,2,0,0,3,1937,1994,3907 48th Ave NE,Seattle,WA 98105,USA
12-06-2022,495000,8,2.5,2140,2,0,0,3,2003,0,633 N 138th St,Seattle,WA 98133,USA
12-06-2022,495000,5,2,1769,1,0,0,4,1955,2009,531 SW 181st St,Normandy Park,WA 98166,USA
12-06-2022,440000,5,1,1710,1.5,0,0,4,1926,1993,12220 Phinney Ave N,Seattle,WA 98133,USA
12-06-2022,280000,1,0.75,420,1,0,0,3,1922,2008,5550 17th Ave S,Seattle,WA 98108,USA
12-06-2022,1070000,8,2.5,3270,2,0,0,3,1989,0,6040 164th Ave SE,Bellevue,WA 98006,USA
12-06-2022,1034500,8,2.5,2370,2,0,0,3,2003,0,11034 NE 26th Pl,Bellevue,WA 98004,USA
12-06-2022,248000,8,2.5,1770,2,0,0,3,2003,0,21620 SE 283rd St,Maple Valley,WA 98038,USA
12-06-2022,294000,8,2.5,2210,1,0,0,3,1990,2009,512 47th St SE,Auburn,WA 98092,USA
12-06-2022,561000,5,2.25,1710,2,0,0,3,2004,2003,2037 Larchmount Dr NE,Issaquah,WA 98029,USA
12-06-2022,656500,8,2,2710,1,0,0,4,1919,1985,6326 21st Ave NE,Seattle,WA 98115,USA
12-06-2022,660000,5,3,2340,2,0,0,5,1925,0,743 N 80th St,Seattle,WA 98103,USA
12-06-2022,370000,2,1,1220,1,0,0,4,1947,1988,13314 NE 104th St,Kirkland,WA 98033,USA
12-06-2022,349950,5,1,1060,1,0,0,3,1966,1963,17129 NE 95th St,Redmond,WA 98052,USA
12-06-2022,223000,2,1,910,1,0,0,3,1957,2000,11644 SE 163rd St,Renton,WA 98058,USA
12-06-2022,560000,8,1.75,1880,1.5,0,0,4,1944,0,325 NW 48th St,Seattle,WA 98107,USA
12-06-2022,594000,8,1.75,1870,2,0,0,4,1937,0,7542 42nd Ave NE,Seattle,WA 98115,USA
12-06-2022,600000,5,2.25,1480,2,0,0,4,1914,1945,816 Martin Luther King Jr Way,Seattle,WA 98122,USA
12-06-2022,315000,5,2.5,1880,2,0,0,3,1993,0,11718 SE 203rd St,Kent,WA 98031,USA
12-06-2022,430000,8,1.75,1890,1,0,0,4,1947,1988,13524 22nd Ave NE,Seattle,WA 98125,USA
12-06-2022,440000,5,2.75,1560,1,0,0,5,1972,0,15118 119th Ave NE,Kirkland,WA 98034,USA
12-06-2022,312500,2,1.5,1070,2,0,0,3,1999,0,9404 Linden Ave N,Seattle,WA 98103,USA
12-06-2022,1240000,5,4,4410,2,0,0,3,2006,0,16416 NE 40th St,Redmond,WA 98052,USA
12-06-2022,300000,5,3.25,1470,2,0,0,3,2008,0,5338 15th Ave S,Seattle,WA 98108,USA
12-06-2022,680000,5,2.5,2570,2.5,0,0,3,2007,0,1474-1476 29th Pl NE,Issaquah,WA 98029,USA
12-06-2022,336750,2,2.25,1170,2,0,0,3,2009,0,2277 NW Hidden Ln,Issaquah,WA 98027,USA
13-06-2022,822500,5,3.5,2320,2,0,0,5,1926,0,512 N 65th St,Seattle,WA 98103,USA
13-06-2022,589000,8,3,2440,2,0,0,5,1961,0,11611 106th Ave NE,Kirkland,WA 98034,USA
13-06-2022,863000,8,2.5,4120,2,0,0,3,1997,0,1571 237th Ct NE,Sammamish,WA 98074,USA
13-06-2022,210000,2,1.75,1440,1,0,0,4,1978,2000,24429 12th Ave S,Des Moines,WA 98198,USA
13-06-2022,206135,5,1,1340,1,0,0,4,1978,2000,12129 SE 277th Pl,Kent,WA 98030,USA
13-06-2022,1125000,6,3.75,3010,2,0,0,3,2014,0,8016 Meridian Ave N,Seattle,WA 98103,USA
13-06-2022,285000,5,1.75,1840,1,0,0,3,1905,2014,7339 46th Ave S,Seattle,WA 98118,USA
13-06-2022,230000,2,1,930,1,0,0,3,1986,0,13008 23rd Ave S,SeaTac,WA 98168,USA
13-06-2022,845000,8,2.75,4070,2,0,0,3,2002,0,12810 440th Pl SE,North Bend,WA 98045,USA
13-06-2022,350000,5,1.75,1820,1,0,0,3,1976,0,3037 NE 205th St,Lake Forest Park,WA 98155,USA
13-06-2022,304000,5,1,1280,1.5,0,0,4,1947,1988,16225 10th Ave NE,Shoreline,WA 98155,USA
13-06-2022,370000,2,1,900,1,0,0,3,1951,1994,307 NW 87th St,Seattle,WA 98117,USA
13-06-2022,810000,5,1.75,1980,1,0,2,4,1952,0,2622 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
13-06-2022,440000,8,2.25,2010,1,0,0,3,1974,0,14450 105th Ct NE,Kirkland,WA 98034,USA
13-06-2022,1030000,8,2.5,2750,2,0,0,3,1905,2005,5700-5798 Wallingford Ave N,Seattle,WA 98103,USA
13-06-2022,775000,8,2,3140,1,0,1,3,1939,1969,3704 W Lawton St,Seattle,WA 98199,USA
13-06-2022,1335000,5,2.25,4200,2.5,0,0,4,1906,1990,1024 15th Ave E,Seattle,WA 98112,USA
13-06-2022,235000,5,1.75,1900,1,0,0,3,1980,0,13002 23rd Ave S,SeaTac,WA 98168,USA
13-06-2022,499950,5,1,1830,1.5,0,0,3,1926,2003,611 N 46th St,Seattle,WA 98103,USA
13-06-2022,622500,5,2.75,3320,2,0,0,4,1975,0,14523 NE 169th St,Woodinville,WA 98072,USA
13-06-2022,300000,8,2.5,2700,1,0,0,4,1966,0,12235 SE 259th Pl,Kent,WA 98030,USA
13-06-2022,205000,5,1,1290,1,0,0,5,1976,0,33601-33799 35th Ave SW,Federal Way,WA 98023,USA
13-06-2022,435000,5,1.75,1500,1,0,0,3,1997,0,8528 NE 142nd St,Kirkland,WA 98034,USA
13-06-2022,697000,8,2.75,3650,1.5,0,0,4,1978,2000,18534 186th Pl NE,Woodinville,WA 98077,USA
13-06-2022,153000,5,1,1270,1.5,0,0,3,1944,0,12015 75th Ave S,Seattle,WA 98178,USA
13-06-2022,454000,8,2.25,2630,2,0,0,3,1979,2014,14404 SE 216th St,Kent,WA 98042,USA
13-06-2022,345000,2,1.5,1800,1,0,0,5,1987,0,33336-33412 E Lake Holm Dr SE,Auburn,WA 98092,USA
13-06-2022,585000,5,1,1870,1.5,0,0,4,1927,0,111 NW 53rd St,Seattle,WA 98107,USA
13-06-2022,380000,8,2.5,2540,2,0,0,3,2000,0,2107 Davis Ave S,Renton,WA 98055,USA
13-06-2022,250600,8,2.5,1930,1,0,0,3,1981,2013,2025 W St NW,Auburn,WA 98001,USA
13-06-2022,890000,8,2.25,2770,2,0,0,3,1974,0,6701 81st Ave SE,Mercer Island,WA 98040,USA
13-06-2022,370000,8,2.5,2220,2,0,0,3,2001,0,5127 NE 4th Pl,Renton,WA 98059,USA
13-06-2022,369500,5,1.5,1650,1,0,0,4,1961,2001,14001 28th Ave NE,Seattle,WA 98125,USA
13-06-2022,883000,8,2.5,3670,2,0,0,3,1999,0,1227 243rd Ave NE,Sammamish,WA 98074,USA
13-06-2022,950000,8,2.5,3770,2,0,0,3,1989,0,10326 216th Ct NE,Redmond,WA 98053,USA
13-06-2022,615000,5,1.75,2350,1,0,0,4,1978,2000,7-19 210th Pl NE,Sammamish,WA 98074,USA
13-06-2022,305000,5,1.5,1210,1,0,0,4,1983,0,5445 17th Ave SW,Seattle,WA 98106,USA
13-06-2022,590000,8,2.5,2010,2,0,0,4,1989,0,3419 241st Pl SE,Issaquah,WA 98029,USA
13-06-2022,485000,5,2.5,1580,2,0,0,3,1985,0,24025 SE 42nd St,Issaquah,WA 98029,USA
13-06-2022,215000,2,1,710,1,0,0,3,1943,2002,7027 S 125th St,Seattle,WA 98178,USA
13-06-2022,430000,5,2,1910,1.5,0,0,3,1971,0,2415 209th Ave NE,Sammamish,WA 98074,USA
13-06-2022,324900,8,2.5,1880,2,0,0,3,2000,0,21661 SE 265th Way,Maple Valley,WA 98038,USA
13-06-2022,849900,2,2,2280,2,0,0,3,1990,2009,9326 SW 216th St,Vashon,WA 98070,USA
13-06-2022,975000,5,2.75,3100,1,0,2,4,1973,0,9340 Mercerwood Dr,Mercer Island,WA 98040,USA
13-06-2022,910000,5,2.5,2350,2,0,0,3,1993,0,2807 E Aloha St,Seattle,WA 98112,USA
13-06-2022,459950,5,1.75,1850,1,0,2,5,1919,1934,2221 SW 154th St,Burien,WA 98166,USA
13-06-2022,325000,5,2.5,2070,2,0,0,3,1997,0,26300-26398 124th Ave SE,Kent,WA 98030,USA
13-06-2022,513000,8,2.75,2020,1,0,0,5,1958,0,9226 36th Ave SW,Seattle,WA 98126,USA
13-06-2022,475000,5,2.25,1580,1,0,0,3,1981,2013,22013 NE 18th St,Sammamish,WA 98074,USA
13-06-2022,419000,8,2.5,2690,2,0,0,3,1993,0,14114 SE 198th St,Renton,WA 98058,USA
13-06-2022,760000,8,2.5,2420,1,0,4,3,1958,2004,12849 Shorecrest Dr SW,Burien,WA 98146,USA
13-06-2022,1120000,5,1.5,2540,2,0,3,4,1954,1979,9827 47th Ave SW,Seattle,WA 98136,USA
13-06-2022,129000,2,1,1150,1,0,0,3,1950,2005,17029 106th Ave SE,Renton,WA 98055,USA
13-06-2022,725000,5,2.5,3210,1,0,0,4,1968,0,14404 NE 11th Pl,Bellevue,WA 98007,USA
13-06-2022,580000,5,2.5,2040,2,0,0,3,1992,0,17422 NE 28th St,Redmond,WA 98052,USA
13-06-2022,385000,5,2.25,1920,1,0,0,4,1921,0,10559 Evanston Ave N,Seattle,WA 98133,USA
13-06-2022,265000,8,1.75,1900,1,0,0,5,1958,0,1310 22nd St SE,Auburn,WA 98002,USA
13-06-2022,1735000,5,2.5,4310,1.5,0,4,5,1982,0,18401 17th Ave NW,Shoreline,WA 98177,USA
13-06-2022,330000,5,2.5,1070,2,0,0,3,2005,0,4536 42nd Ave SW,Seattle,WA 98116,USA
13-06-2022,665000,8,2.5,2790,2,0,0,4,1989,0,20324 194th Pl NE,Woodinville,WA 98077,USA
13-06-2022,799000,5,2.5,2860,2,0,0,3,2000,0,4432 30th Ave W,Seattle,WA 98199,USA
13-06-2022,589000,5,2,2250,1,0,0,4,1925,1968,3406 60th Ave SW,Seattle,WA 98116,USA
13-06-2022,1695000,2,2.25,3170,2,0,2,5,1900,0,308 Prospect St,Seattle,WA 98109,USA
13-06-2022,538000,5,1,1460,1,0,0,3,1906,2014,8018 Wallingford Ave N,Seattle,WA 98103,USA
13-06-2022,530100,5,1,1540,1.5,0,0,3,1926,2003,123 NW 78th St,Seattle,WA 98117,USA
13-06-2022,718500,5,2,2910,2,0,0,4,1900,1988,3959 S Ferdinand St,Seattle,WA 98118,USA
13-06-2022,299000,5,1.75,1180,1,0,0,5,1962,0,18438 SE 135th St,Renton,WA 98059,USA
13-06-2022,556000,5,1.75,1640,1,0,0,3,1948,1994,7736 38th Ave SW,Seattle,WA 98126,USA
13-06-2022,171000,8,2,1520,1,0,0,3,1920,1979,15014 42nd Ave S,Tukwila,WA 98188,USA
13-06-2022,540000,5,3,3610,2,0,0,3,2003,0,24760 SE 276th Pl,Maple Valley,WA 98038,USA
13-06-2022,250000,5,2.25,1400,2,0,0,3,2012,1912,19521 SE 271st Pl,Covington,WA 98042,USA
13-06-2022,795000,8,3.5,3200,2,0,0,3,2007,0,2500 22nd Ct NE,Issaquah,WA 98029,USA
13-06-2022,575000,5,3,1384,2,0,0,3,2006,0,1128 10th Ave E,Seattle,WA 98102,USA
13-06-2022,379500,5,2.25,1410,2,0,0,3,2005,0,2082 NW Boulder Way Dr,Issaquah,WA 98027,USA
13-06-2022,385000,8,2.5,2050,2,0,0,3,2006,0,5115 NE 5th Pl,Renton,WA 98059,USA
13-06-2022,415500,8,2.5,1750,2,0,0,3,2009,0,8019 NE 183rd St,Kenmore,WA 98028,USA
14-06-2022,397500,5,2,1510,1,0,0,3,1972,2002,9325 NE 133rd St,Kirkland,WA 98034,USA
14-06-2022,530000,5,2.5,1930,2,0,0,3,2005,0,1901 NE 125th St,Seattle,WA 98125,USA
14-06-2022,883000,8,2.5,2960,2,0,0,3,1985,0,14369 155th Ave NE,Woodinville,WA 98072,USA
14-06-2022,850000,5,2.75,2920,1,0,0,5,1968,0,1498 Hillside Dr SE,Issaquah,WA 98027,USA
14-06-2022,496752,2,1,1980,1,0,0,4,1923,0,1908 29th Ave S,Seattle,WA 98144,USA
14-06-2022,330000,5,1.75,1430,1,0,0,3,1950,2005,2704 NE 144th St,Seattle,WA 98125,USA
14-06-2022,735000,8,2.75,2450,2,0,2,3,2010,0,1750 10th Ave NE,Issaquah,WA 98029,USA
14-06-2022,525000,8,2.75,2360,2,0,0,3,2008,0,20012 79th Ave NE,Kenmore,WA 98028,USA
15-06-2022,269950,5,2.5,1890,2,0,0,3,2002,0,4295 S 137th St,Tukwila,WA 98168,USA
15-06-2022,650000,5,1.75,2140,1,0,0,3,1953,0,1411 112th Ave NE,Bellevue,WA 98004,USA
15-06-2022,520500,5,2,1900,1,0,0,4,1940,2001,834 NE 97th St,Seattle,WA 98115,USA
15-06-2022,652500,8,2.5,2700,2,0,0,3,1990,2009,25956 SE 37th Way,Issaquah,WA 98029,USA
15-06-2022,506000,5,3,2430,1,0,0,4,1957,2001,16437 SE 8th St,Bellevue,WA 98008,USA
15-06-2022,416000,5,1,1110,1,0,0,4,1957,2001,717 164th Ave SE,Bellevue,WA 98008,USA
16-06-2022,500000,8,2.75,2280,1,0,0,5,1960,0,9007 132nd Pl SE,Newcastle,WA 98059,USA
16-06-2022,460000,5,1.75,1550,1,0,0,4,1949,1985,6503 39th Ave NE,Seattle,WA 98115,USA
16-06-2022,371025,5,2,1530,1,0,0,3,1977,2004,10536 NE 148th Ct,Bothell,WA 98011,USA
16-06-2022,576000,8,2.5,2440,2,0,0,3,2002,0,15125 78th Ave NE,Kenmore,WA 98028,USA
16-06-2022,353500,8,2.25,1760,2,0,0,3,1987,2000,13738 SE 199th Pl,Renton,WA 98058,USA
16-06-2022,1735000,8,2.25,3040,2,0,3,4,1926,1993,3907 47th Ave NE,Seattle,WA 98105,USA
16-06-2022,183000,5,1.75,1070,1,0,0,4,1957,2001,704 26th St SE,Auburn,WA 98002,USA
16-06-2022,763101,5,1.75,1990,1,0,0,4,1939,1989,4811-4815 38th Ave NE,Seattle,WA 98105,USA
16-06-2022,460000,2,1.5,1090,1,0,0,3,1951,1994,2646 48th Ave SW,Seattle,WA 98116,USA
16-06-2022,825000,8,1.5,1890,1.5,0,0,3,1919,2001,1529 45th Ave SW,Seattle,WA 98116,USA
16-06-2022,265000,5,1,1000,1,0,0,3,1969,2010,16206 SE 134th St,Renton,WA 98059,USA
16-06-2022,295000,5,1.75,1770,1,0,0,3,1960,2012,455 S 190th St,Burien,WA 98148,USA
16-06-2022,418000,8,3,2360,1,0,2,3,1960,2012,9957 Rainier Ave S,Seattle,WA 98118,USA
16-06-2022,554000,5,3.5,3380,2,0,0,3,1999,0,19000 196th Ave SE,Renton,WA 98058,USA
16-06-2022,534500,5,2.5,1700,2,0,0,3,2005,0,2493 NE Laurel Crest Ln,Issaquah,WA 98029,USA
16-06-2022,690000,2,1.75,1600,1,0,0,5,1918,0,2505 E Calhoun St,Seattle,WA 98112,USA
16-06-2022,530000,8,2.5,2050,2,0,0,3,1988,2000,24610 SE 45th Way,Issaquah,WA 98029,USA
16-06-2022,357186,2,1.75,1210,2,0,0,3,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
16-06-2022,300000,5,3,1940,1,0,0,3,2007,0,11720 8th Ave S,Seattle,WA 98168,USA
16-06-2022,304000,8,2,1810,1,0,0,2,1967,0,12727 SE 191st Pl,Renton,WA 98058,USA
16-06-2022,385000,8,1.75,1690,1,0,0,4,1984,0,3405 35th Ave S,Seattle,WA 98144,USA
16-06-2022,415000,8,2,1800,1,0,0,4,1923,0,7502 15th Ave NE,Seattle,WA 98115,USA
16-06-2022,963000,8,3.5,3280,2,0,0,3,2007,0,16030 SE 45th Pl,Bellevue,WA 98006,USA
16-06-2022,792500,8,2.5,4290,2,0,0,3,2004,2003,26735 SE 271st St,Ravensdale,WA 98051,USA
16-06-2022,309212,5,1.75,1150,1,0,0,3,1979,2014,42511 SE 175th Pl,North Bend,WA 98045,USA
16-06-2022,235000,2,1.5,880,2,0,0,3,1999,0,10546 Stone Ave N,Seattle,WA 98133,USA
16-06-2022,667000,5,1.5,1720,2,0,0,3,1907,1983,3239 NW 64th St,Seattle,WA 98107,USA
16-06-2022,470000,5,1.5,1510,1,0,0,4,1956,0,2559 155th Ave SE,Bellevue,WA 98007,USA
16-06-2022,375000,8,2,1240,1,0,0,3,1908,1988,549 27th Ave,Seattle,WA 98122,USA
